country_code,country,year,overweight_pct,alcohol_liters_pc,gdp_per_capita_usd,gdp_growth_pct,unemployment_pct,inflation_pct,gini_index,trade_pct_gdp,education_expenditure_pct_gdp,govt_debt_pct_gdp,recession_flag,crisis_score,gdp_growth_lag1,gdp_growth_lag2,tertiary_attainment_pct,low_education_pct,physical_inactivity_pct,sunny_days,food_total_kcal,food_cereals_kcal,food_sugar_kcal,food_meat_kcal,food_dairy_kcal,food_fish_kcal,food_vegetables_kcal,food_fruits_kcal,food_vegoils_kcal,food_alcohol_kcal,prod_sugar_cane_t,prod_sugar_beet_t,prod_raw_sugar_t,prod_beef_t,prod_pork_t,prod_poultry_t,prod_meat_total_t,prod_wine_t,prod_beer_t,prod_cattle_fat_t,prod_pig_fat_t,prod_lard_t,prod_butter_t,prod_raw_milk_t,prod_tobacco_t,prod_sugar_cane_kg_pc,prod_sugar_beet_kg_pc,prod_raw_sugar_kg_pc,prod_beef_kg_pc,prod_pork_kg_pc,prod_poultry_kg_pc,prod_meat_total_kg_pc,prod_wine_kg_pc,prod_beer_kg_pc,prod_cattle_fat_kg_pc,prod_pig_fat_kg_pc,prod_lard_kg_pc,prod_butter_kg_pc,prod_raw_milk_kg_pc,prod_tobacco_kg_pc,total_all_causes,cardiovascular,ischaemic_heart,stroke,all_cancers,colorectal_cancer,lung_cancer,diabetes,liver_cirrhosis,alcohol_disorders,respiratory,suicide,smoking_pct,healthcare_exp_pct,urbanization_pct
BE,Belgium,2009,50.89,11.46,39293.638,-1.906,7.908,-0.053,28.6,135.138,6.435,99.9,1,1,0.447,3.677,42.0,23.9,41.15,132,3697.0,891.0,,25.68,110.23,7.49,40.88,5.58,21.0,180.0,,5186179.0,914000.0,261801.0,1082036.0,352451.0,1708183.0,3000.0,1650000.0,21816.8,82179.9,126181.6,96035.0,2954385.0,153.0,,480.3577,84.6571,24.2487,100.2211,32.645,158.2165,0.2779,152.8274,2.0207,7.6117,11.6873,8.895,273.643,0.0142,,330.1,96.5,74.3,271.6,30.9,65.1,17.9,11.9,3.6,114.2,18.9,29.133333333333333,10.54,84.7
BE,Belgium,2010,50.94,11.33,39991.565,2.71,8.293,2.189,28.4,150.163,6.441,100.3,0,0,-1.906,0.447,44.4,25.6,40.14,120,3706.51,869.82,,27.6,109.38,4.77,40.17,2.71,20.56,173.91,,4464778.0,747000.0,281634.0,1123769.0,396065.0,1816000.0,3000.0,1758799.0,23469.5,85349.5,135062.4,81930.0,3066630.0,211.0,,409.7786,68.5599,25.8484,103.1398,36.351,166.673,0.2753,161.4231,2.154,7.8334,12.3961,7.5196,281.4562,0.0194,,317.1,91.6,69.9,270.1,29.0,66.8,16.0,11.2,3.3,107.3,18.7,29.0,10.41,84.97
BE,Belgium,2011,50.96,11.32,40236.96,1.931,7.14,3.532,28.1,160.766,6.385,102.8,0,0,2.71,-1.906,42.6,25.2,39.11,132,3704.62,866.99,,32.0,141.8,3.86,42.08,1.93,17.73,183.21,,5408977.0,935000.0,272282.0,1108255.0,394007.0,1789081.0,4700.0,1839459.0,22690.2,84171.3,142185.6,59770.0,3101050.0,186.0,,490.0206,84.7053,24.6671,100.4012,35.6947,162.0799,0.4258,166.6439,2.0556,7.6254,12.8812,5.4148,280.9364,0.0169,1027.36,313.04,85.22,69.28,267.88,29.03,65.59,15.82,11.24,3.36,105.54,19.27,28.8,10.41,85.23
BE,Belgium,2012,50.96,11.33,40074.493,0.216,7.542,2.84,27.5,160.383,6.566,104.4,0,0,1.931,2.71,43.9,24.4,38.07,123,3698.13,873.5,,28.82,143.94,3.64,45.85,1.69,14.64,168.93,,5438400.0,817000.0,262280.0,1109610.0,401745.0,1788258.8,2864.0,1850000.0,21856.7,84274.2,147916.0,58970.0,3071716.0,129.0,,489.6402,73.5577,23.6141,99.9025,36.1707,161.0038,0.2579,166.5626,1.9678,7.5875,13.3174,5.3093,276.5585,0.0116,1056.41,310.76,82.92,68.62,260.41,29.08,60.94,16.64,12.31,3.99,111.89,18.79,28.6,10.59,85.49
BE,Belgium,2013,50.96,11.47,40007.9,0.305,8.425,1.113,27.7,157.574,6.601,105.1,0,0,0.216,1.931,42.7,23.8,37.04,119,3717.99,858.27,,30.77,141.62,3.77,51.8,4.04,19.51,168.0,,4809300.0,849000.0,249973.0,1130572.0,379933.0,1774712.4,2900.0,1806900.0,20831.1,85866.2,151700.0,36310.0,3474000.0,190.0,,430.9638,76.0793,22.4002,101.3111,34.046,159.0329,0.2599,161.9172,1.8667,7.6945,13.5939,3.2538,311.3069,0.017,1035.24,301.31,78.46,66.34,259.57,27.75,61.9,15.33,11.38,4.08,109.21,17.3,28.4,10.64,85.74
BE,Belgium,2014,50.95,11.56,40533.914,1.766,8.523,0.34,28.1,158.572,6.559,106.6,0,0,0.305,0.216,43.8,22.3,36.05,127,3795.33,891.96,,30.61,118.66,4.53,52.37,2.73,17.87,159.47,,4790700.0,888000.0,257670.0,1118330.0,424997.0,1814780.8,17721.0,1800000.0,21472.5,84936.5,125000.0,44590.0,3689440.0,183.0,,427.3955,79.2217,22.9877,99.7702,37.9155,161.9031,1.581,160.5844,1.9156,7.5775,11.1517,3.978,329.1481,0.0163,970.8,281.99,72.4,63.36,252.64,26.06,61.55,14.4,11.77,3.52,95.72,17.29,28.2,10.62,85.98
BE,Belgium,2015,50.96,11.24,40893.805,1.474,8.482,0.561,27.7,155.069,6.47,105.7,0,0,1.766,0.305,42.7,22.1,35.07,132,3807.89,925.9,,30.64,164.13,3.62,51.34,2.94,16.96,130.97,,4532561.0,732245.0,267877.0,1124310.0,444954.0,1850880.1,18061.0,1989922.0,22323.1,85390.6,141822.1,48960.0,3988147.0,150.5,,402.0296,64.9488,23.7602,99.7242,39.4666,164.1696,1.602,176.5023,1.98,7.574,12.5794,4.3427,353.7411,0.0133,1001.94,287.49,72.25,62.39,249.72,26.19,58.29,13.74,12.29,3.76,108.87,16.85,28.0,10.88,86.22
BE,Belgium,2016,50.97,10.79,41172.886,1.194,7.83,1.974,27.6,159.058,6.486,105.8,0,0,1.474,1.766,45.6,21.6,34.12,121,3775.53,852.9,,30.69,101.49,3.51,45.22,3.18,17.61,149.01,,4021110.0,696000.0,278362.0,1060541.0,453493.0,1805539.3,18492.0,2294121.0,23196.8,80547.4,110000.0,58170.0,3881626.0,132.5,,354.8637,61.4221,24.5655,93.5929,40.0208,159.3392,1.6319,202.4566,2.0471,7.1083,9.7075,5.1335,342.5542,0.0117,960.71,268.87,66.89,60.34,246.54,25.15,57.84,12.9,11.8,3.5,100.56,17.11,27.84,10.9,86.45
BE,Belgium,2017,50.98,10.38,41619.329,1.474,7.09,2.126,27.4,166.904,6.449,102.6,0,0,1.194,1.474,45.9,24.0,33.21,130,3795.17,840.24,,30.78,141.56,3.47,43.18,3.44,17.29,169.16,,5941783.0,1052000.0,281536.0,1044561.0,455364.0,1794958.0,18424.0,2446404.0,23461.3,79333.8,116735.1,65020.0,4025417.0,129.3,,522.3473,92.4822,24.7501,91.8283,40.0314,157.7963,1.6197,215.0655,2.0625,6.9743,10.2623,5.716,353.8779,0.0114,955.7,260.59,64.97,57.79,238.49,25.36,52.54,13.39,11.28,3.85,107.5,15.44,27.68,10.94,86.67
BE,Belgium,2018,51.0,10.28,42208.363,1.878,5.941,2.053,27.2,168.278,6.389,100.2,0,0,1.474,1.194,47.6,26.9,32.31,143,3807.81,866.19,,30.87,131.27,4.17,43.46,3.4,17.41,177.34,,5192050.0,945460.2,277310.0,1073190.0,461610.0,1825048.0,18113.4,2100000.0,,,115929.2,64680.0,4195000.0,,,454.3647,82.7388,24.2678,93.9166,40.3962,159.7129,1.5851,183.7744,,,10.1452,5.6603,367.1112,,,237.8,60.91,55.86,231.03,23.01,52.52,13.01,11.95,3.42,111.86,16.01,27.52,10.99,86.89
BE,Belgium,2019,51.01,10.28,43006.404,2.443,5.364,1.437,27.2,165.465,6.324,97.7,0,0,1.878,1.474,47.5,25.9,31.43,139,3855.36,790.81,,25.02,188.67,5.37,41.86,3.15,18.32,167.21,,5071850.0,914000.0,263750.0,1038990.0,440460.0,1755597.9,14499.0,2520500.0,,,109849.2,112350.0,4293000.0,,,441.4535,79.5545,22.9568,90.4336,38.3376,152.8071,1.262,219.3841,,,9.5613,9.7789,373.6624,,,228.99,56.34,51.86,229.29,22.75,51.7,12.4,11.32,3.26,102.81,15.28,27.36,10.86,87.1
BE,Belgium,2020,51.02,9.43,40769.022,-4.793,5.545,0.741,26.0,156.95,6.755,111.4,1,1,2.443,1.878,47.8,24.8,30.54,149,3865.77,753.17,,43.8,181.44,6.11,46.02,4.1,17.62,148.71,,4783970.0,869500.1,254510.0,1098800.0,441300.0,1808719.1,16767.0,2340000.0,,,120535.7,122830.0,4457000.0,,,414.6056,75.3557,22.0573,95.2282,38.2455,156.7537,1.4531,202.7975,,,10.4463,10.6451,386.2686,,,217.88,51.98,48.65,223.18,21.57,49.44,12.59,11.3,3.68,86.76,15.27,27.2,11.46,87.3
BE,Belgium,2021,51.05,9.38,43140.968,6.254,6.248,2.44,26.6,177.382,6.381,108.7,0,0,-4.793,2.443,49.9,20.5,29.66,124,3911.82,744.12,,19.97,151.57,6.02,43.98,2.45,17.33,155.63,,4549960.0,805103.2,247120.0,1140090.0,447710.0,1848010.4,17496.0,2404300.0,,,123529.9,109730.0,4438000.0,,,392.7053,69.4881,21.3288,98.4007,38.6417,159.5011,1.5101,207.5142,,,10.6618,9.4708,383.0421,,,216.99,51.73,48.03,220.09,20.55,49.31,11.35,11.31,3.25,75.94,14.34,27.0,11.29,87.43
BE,Belgium,2022,51.08,9.09,44486.744,3.956,5.57,9.598,26.4,191.179,6.278,103.4,0,0,6.254,-4.793,53.1,18.3,28.83,150,3918.0,718.58,,24.57,158.79,4.24,39.66,2.16,16.21,144.9,,4743710.0,854758.9,238140.0,1032290.0,442020.0,1723350.0,20237.7,2335000.0,,,114955.0,107890.0,4572000.0,,,406.1323,73.1801,20.3883,88.3794,37.8435,147.5444,1.7326,199.9108,,,9.8419,9.237,391.4313,,938.43,221.55,51.68,48.59,218.24,20.78,49.17,11.08,12.29,3.58,94.23,15.4,26.7,10.74,87.49
BE,Belgium,2023,,8.81,44866.194,1.714,5.547,4.049,26.8,165.847,6.31,102.4,0,0,3.956,6.254,50.2,20.4,27.95,124,3921.31,714.08,,14.49,148.21,2.47,40.14,1.85,15.59,198.66,,4750450.0,839524.0,240180.0,929820.0,421480.0,1600959.1,15998.8,2300000.0,,,111435.7,119860.0,4627000.0,,,403.2659,71.2672,20.3889,78.9325,35.7795,135.9055,1.3581,195.2471,,,9.4598,10.1749,392.7862,,881.8,209.6,47.98,45.35,216.1,20.31,47.78,10.66,11.5,3.31,95.69,13.46,26.8,10.8,87.55
BG,Bulgaria,1994,44.42,11.37,3891.382,1.818,12.8,96.057,24.3,90.72,4.171,100.0,0,2,-1.48,-7.272,13.55,19.75,19.06,175,2873.0,1175.0,,0.17,12.7,0.13,8.96,3.72,22.0,188.0,,111659.0,9000.0,86800.0,207096.0,81701.0,437702.1,188500.0,479163.0,4254.9,21964.7,12800.0,2197.0,1198110.0,32715.0,,13.2241,1.0659,10.28,24.527,9.6761,51.8384,22.3246,56.7487,0.5039,2.6013,1.5159,0.2602,141.8958,3.8745,,,,,,,,,,,,,50.4,4.24,67.72
BG,Bulgaria,1995,44.6,11.37,4021.995,2.897,11.1,62.055,32.8,55.263,2.372,100.0,0,2,1.818,-1.48,14.74,21.27,19.6,166,2896.0,1175.0,,0.08,9.11,0.13,2.73,4.52,23.0,164.0,,157481.0,16000.0,63302.0,256430.0,92199.0,474467.0,259300.0,433074.0,3103.0,27197.1,12400.0,2919.0,1165050.0,18803.0,,18.7342,1.9034,7.5305,30.5053,10.9681,56.4434,30.8468,51.5192,0.3691,3.2354,1.4751,0.3472,138.5963,2.2368,,1374.0,437.1,401.0,230.4,30.8,44.3,34.1,25.7,1.9,91.1,19.9,49.9,4.505000000000001,67.83
BG,Bulgaria,1996,44.8,11.38,4253.235,5.205,12.5,121.608,29.6,85.821,2.23,100.0,0,2,2.897,1.818,15.93,22.79,20.14,157,2741.0,1111.0,,0.32,7.02,0.04,2.42,2.36,21.0,145.0,,87007.0,6000.0,77829.0,252420.0,99100.0,502712.9,237400.0,420210.0,3815.2,26771.8,11200.0,2295.0,1163106.0,39788.0,,10.404,0.7175,9.3065,30.1836,11.8501,60.1128,28.3875,50.2474,0.4562,3.2013,1.3393,0.2744,139.0805,4.7577,,1440.8,424.4,399.8,231.5,34.3,43.2,33.4,24.1,1.1,97.5,21.6,49.4,4.7700000000000005,67.7
BG,Bulgaria,1997,45.02,11.38,3675.181,-14.115,13.7,1058.374,26.4,86.464,2.48,100.0,1,3,5.205,2.897,17.12,24.31,20.68,159,2676.0,1076.0,,0.3,4.81,0.02,2.96,2.36,17.0,130.0,,79519.0,6000.0,55517.0,226700.0,100756.0,455610.7,212800.0,303112.0,2721.4,24043.9,8800.0,1732.0,1196680.0,61299.0,,9.5667,0.7218,6.6791,27.2736,12.1217,54.8132,25.6013,36.4665,0.3274,2.8926,1.0587,0.2084,143.969,7.3747,,1585.5,457.2,410.5,229.9,32.8,41.1,35.3,23.5,1.1,101.3,20.7,48.9,5.035,67.66
BG,Bulgaria,1998,45.28,11.39,3839.977,3.789,12.2,18.672,27.98,77.045,2.739,90.79,0,2,-14.115,5.205,18.31,25.83,21.23,174,2818.0,1097.0,,0.47,5.77,0.05,1.41,3.04,21.0,131.0,,61786.0,4935.0,54500.0,248050.0,105142.0,474596.0,195544.0,379600.0,2671.6,26308.3,8800.0,1700.0,1327000.0,38692.0,,7.4831,0.5977,6.6006,30.042,12.734,57.4795,23.6828,45.9743,0.3236,3.1863,1.0658,0.2059,160.7163,4.6861,,1551.7,436.8,410.0,226.5,33.0,40.1,31.6,22.9,1.4,87.8,21.9,48.4,5.300000000000001,67.87
BG,Bulgaria,1999,45.56,11.4,3537.345,-8.396,14.1,2.573,29.55,90.075,2.95,81.25,1,2,3.789,-14.115,19.5,27.35,21.77,172,2879.0,1172.0,,1.34,5.16,0.06,3.0,4.96,22.0,151.0,,53471.0,3000.0,61100.0,267132.0,106031.0,507525.5,171451.0,404541.0,2995.1,28332.2,8800.0,1289.0,1388800.0,34475.0,,6.5124,0.3654,7.4416,32.5349,12.9139,61.8133,20.8816,49.2704,0.3648,3.4507,1.0718,0.157,169.1467,4.1988,,1395.5,392.5,375.4,226.6,32.1,41.1,29.7,20.1,1.1,77.3,18.5,47.9,5.565,68.05
BG,Bulgaria,2000,45.88,11.37,3717.929,4.587,16.218,10.316,31.12,77.746,3.17,70.7,0,2,-8.396,3.789,19.5,30.1,22.32,177,2813.0,1138.0,,0.42,5.93,0.07,3.12,3.91,22.0,145.0,,23060.0,2000.0,60400.0,242865.0,104695.0,484224.9,183372.0,404808.0,2960.8,25758.4,8800.0,1289.0,1410663.0,32296.0,,2.8225,0.2448,7.3927,29.7258,12.8143,59.2674,22.4441,49.5471,0.3624,3.1527,1.0771,0.1578,172.6601,3.9529,,1418.0,365.0,385.1,218.1,32.8,39.0,32.1,20.8,1.1,78.7,19.5,47.4,5.83,68.26
BG,Bulgaria,2001,46.23,11.37,3937.702,3.824,19.921,7.361,32.7,79.081,3.384,64.5,0,1,4.587,-8.396,23.6,28.7,22.85,165,2816.0,1124.0,,1.95,5.33,0.13,4.0,3.96,22.0,143.0,,18936.0,3000.0,21450.0,50211.0,110000.0,217238.8,123015.0,409283.0,1051.5,5325.4,9600.0,1061.0,1224050.0,57818.0,,2.3643,0.3746,2.6782,6.2692,13.7343,27.1239,15.3593,51.102,0.1313,0.6649,1.1986,0.1325,152.8316,7.219,,1354.9,357.1,365.4,219.7,32.0,39.3,29.8,20.8,1.1,62.2,18.1,46.9,6.86,69.2
BG,Bulgaria,2002,46.59,11.58,4260.405,5.872,18.11,5.81,30.8,75.27,3.386,51.0,0,1,3.824,4.587,23.2,31.6,23.39,139,2779.0,1108.0,,1.98,5.54,0.23,4.77,3.81,24.0,144.0,,51326.0,3000.0,23649.0,61784.0,120000.0,241812.2,114509.0,395234.0,1159.3,6552.9,9600.0,1053.0,1305912.0,62250.0,,6.5491,0.3828,3.0175,7.8835,15.3117,30.8546,14.611,50.4308,0.1479,0.8361,1.2249,0.1344,166.6307,7.9429,,1378.5,367.6,377.9,223.9,32.2,40.6,28.9,19.7,0.8,55.2,18.5,46.4,7.08,69.49
BG,Bulgaria,2003,46.97,11.32,4519.184,5.237,13.733,2.349,28.9,79.014,3.998,43.4,0,1,5.872,3.824,23.6,34.2,23.95,176,2757.0,1065.0,,2.75,7.56,0.27,5.19,4.16,26.0,157.0,,9076.0,3000.0,28512.0,70644.0,59865.0,195082.0,143835.0,439646.0,1397.7,7492.6,9600.0,1336.0,1308525.0,61539.0,,1.1673,0.3858,3.667,9.0857,7.6994,25.0899,18.4989,56.5437,0.1798,0.9636,1.2347,0.1718,168.292,7.9147,,1357.1,342.7,367.2,220.7,31.4,41.4,29.4,17.6,0.8,58.6,15.4,45.9,7.2,69.78
BG,Bulgaria,2004,47.36,11.02,4849.871,6.51,12.037,6.147,31.17,93.064,4.25,35.7,0,1,5.237,5.872,25.2,36.4,24.54,165,2764.0,1061.0,,3.17,7.82,0.28,5.01,3.91,29.0,149.0,,26367.0,3200.0,30767.0,78320.0,70942.0,220347.0,194804.1,394861.0,1508.2,8306.7,10400.0,1223.0,1344750.0,69569.0,,3.4168,0.4147,3.987,10.1492,9.1931,28.554,25.244,51.1686,0.1954,1.0764,1.3477,0.1585,174.2613,9.0152,,1301.3,316.5,347.5,226.9,31.5,42.0,28.6,19.4,1.0,53.1,13.9,45.4,6.89,69.92
BG,Bulgaria,2005,47.74,10.68,5231.338,7.056,10.083,5.039,33.43,99.714,4.109,26.6,0,1,6.51,5.237,24.9,36.0,25.15,154,2723.0,1023.0,,3.79,2.04,0.61,4.72,4.59,29.0,147.0,,24731.0,4800.0,29783.0,74532.0,79509.0,233421.0,169445.5,415165.0,1460.0,7904.9,10500.0,1300.0,1286909.0,58336.0,,3.229,0.6267,3.8886,9.7313,10.3812,30.4768,22.1238,54.2064,0.1906,1.0321,1.3709,0.1697,168.0263,7.6167,,1288.4,298.8,377.3,249.7,36.4,47.0,27.7,21.9,0.7,72.7,13.5,44.9,6.89,70.09
BG,Bulgaria,2006,48.11,10.69,5629.801,6.803,8.951,7.262,35.7,111.047,3.903,20.9,0,0,7.056,6.51,25.3,33.6,25.77,169,2759.0,1048.0,,3.94,5.85,0.61,4.92,5.09,31.0,164.0,,26788.0,3400.0,22727.0,77009.0,86870.0,237984.7,173594.7,495651.0,1114.1,8167.6,10500.0,1470.0,1298709.0,41956.0,,3.5243,0.4473,2.99,10.1314,11.4287,31.3096,22.8383,65.2085,0.1466,1.0745,1.3814,0.1934,170.8598,5.5198,,1256.9,267.9,378.8,244.4,34.7,44.4,31.8,20.1,0.5,66.8,13.4,44.55,6.53,70.51
BG,Bulgaria,2007,48.47,10.88,6048.742,6.654,6.878,8.403,36.1,123.533,3.68,16.3,0,0,6.803,7.056,26.0,32.8,26.4,169,2734.0,1017.0,,4.13,6.91,0.86,4.44,4.99,32.0,173.0,,16281.0,6300.0,21703.0,76303.0,97926.0,241848.0,136953.0,556950.0,1063.9,8092.7,10500.0,2050.0,1148328.0,41130.0,,2.1578,0.835,2.8763,10.1126,12.9783,32.0526,18.1507,73.8138,0.141,1.0725,1.3916,0.2717,152.1904,5.451,,1226.1,244.6,378.3,247.4,36.9,45.4,30.7,22.2,0.3,71.3,12.3,44.2,6.16,70.68
BG,Bulgaria,2008,48.81,10.99,6464.722,6.13,5.609,12.349,33.6,124.689,4.219,13.0,0,1,6.654,6.803,27.1,31.9,27.04,171,2782.0,1067.0,,3.74,4.38,0.89,6.7,3.65,37.0,182.0,,0.0,0.0,19929.0,73757.0,90734.0,229200.0,230046.0,552793.0,976.9,7822.7,10500.0,1334.0,1143190.0,42424.0,,0.0,0.0,2.6598,9.844,12.1099,30.5903,30.7033,73.7789,0.1304,1.0441,1.4014,0.178,152.5767,5.6621,,1163.7,227.9,361.9,249.4,36.6,46.2,31.0,23.1,0.4,69.7,12.8,43.800000000000004,6.28,70.9
BG,Bulgaria,2009,49.13,10.83,6288.725,-3.347,6.817,2.753,33.8,92.693,4.274,13.7,1,1,6.13,6.654,27.9,31.0,27.69,161,2785.0,1095.0,,3.3,0.99,0.56,5.03,4.67,39.0,170.0,,0.0,0.0,21921.0,73659.0,109825.0,249526.0,164525.0,498905.0,1074.6,7812.3,10500.0,1157.0,1073401.0,51322.0,,0.0,0.0,2.9446,9.8945,14.7526,33.5184,22.1004,67.0171,0.1443,1.0494,1.4104,0.1554,144.1882,6.894,,1137.7,207.6,337.0,233.6,34.6,43.2,28.2,21.1,0.4,62.2,11.8,43.4,6.6,71.3
BG,Bulgaria,2010,49.43,10.66,6428.717,1.555,10.279,2.439,35.7,103.381,3.857,15.3,0,1,-3.347,6.13,28.0,26.2,28.35,158,2775.05,1014.27,,6.9,10.37,0.49,5.06,16.74,53.61,182.99,,,0.0,19610.0,70471.0,86029.0,221003.0,150083.0,491764.0,961.3,7474.2,10500.0,1080.0,1124360.0,41056.0,,,0.0,2.6516,9.5288,11.6325,29.883,20.2936,66.4941,0.13,1.0106,1.4198,0.146,152.031,5.5514,,1176.0,206.4,345.9,226.9,34.5,43.4,25.1,19.0,0.4,61.4,11.8,43.0,7.09,71.51
BG,Bulgaria,2011,49.7,10.87,6605.309,2.09,11.26,4.22,34.3,117.418,3.547,15.2,0,1,1.555,-3.347,27.3,25.8,29.01,176,2786.97,1054.46,,8.61,10.08,0.53,5.84,17.29,54.9,178.03,,,0.0,20886.0,72506.0,80985.0,219317.1,122687.0,494778.0,1023.8,7690.0,10500.0,1130.0,1125824.0,40607.0,,,0.0,2.8423,9.867,11.0209,29.8459,16.6959,67.3321,0.1393,1.0465,1.4289,0.1538,153.2082,5.526,1693.99,1184.95,202.24,328.02,229.22,32.22,44.01,22.78,19.26,0.23,61.48,10.4,42.68,7.1,72.61
BG,Bulgaria,2012,49.95,11.03,6693.428,0.749,12.27,2.955,36.0,123.971,3.477,16.6,0,1,2.09,1.555,26.9,25.0,29.69,180,2794.07,1111.35,,9.73,16.12,0.52,7.87,15.42,58.72,178.06,,,0.0,20377.0,73159.0,85864.0,222628.5,133700.0,521856.0,998.9,7759.3,10500.0,1130.0,1093034.0,28060.0,,,0.0,2.7891,10.0137,11.7527,30.4725,18.3003,71.4295,0.1367,1.0621,1.4372,0.1547,149.61,3.8407,1714.27,1172.27,224.39,351.04,248.77,35.68,47.2,24.24,21.97,0.29,62.0,12.11,42.36,7.54,72.77
BG,Bulgaria,2013,50.18,11.16,6792.735,-0.543,12.941,0.89,36.6,129.689,4.058,17.0,0,1,0.749,2.09,29.4,24.9,30.4,169,2856.85,1073.03,,8.35,15.14,0.39,9.8,15.68,52.84,173.59,,,0.0,19107.0,72905.0,76776.0,207734.3,130500.0,510458.0,936.6,7732.4,10500.0,1110.0,1148534.0,36446.0,,,0.0,2.6686,10.1823,10.7229,29.0132,18.2262,71.293,0.1308,1.0799,1.4665,0.155,160.4097,5.0902,1604.92,1087.01,199.82,324.86,246.22,35.52,47.67,19.79,20.99,0.17,54.05,9.78,42.04,7.14,72.96
BG,Bulgaria,2014,50.4,11.18,6941.019,0.949,11.424,-1.418,37.4,130.248,4.06,27.0,0,1,-0.543,0.749,30.9,24.6,31.12,157,2878.14,1217.42,,9.0,17.27,0.49,8.52,3.35,42.37,170.33,,,0.0,17210.0,67442.0,79543.0,205219.3,88100.0,487138.0,843.6,7152.9,9977.2,1000.0,1102732.0,29996.0,,,0.0,2.433,9.5344,11.2451,29.0121,12.4548,68.8673,0.1193,1.0112,1.4105,0.1414,155.8946,4.2406,1648.69,1132.16,195.79,352.93,242.76,34.87,45.58,20.93,20.71,0.34,58.33,9.91,41.72,7.68,73.08
BG,Bulgaria,2015,50.62,11.44,7268.654,3.398,9.143,-0.105,38.6,126.737,4.07,25.9,0,0,0.949,-0.543,32.1,25.4,31.86,162,2779.09,1046.04,,8.07,22.26,0.49,7.72,3.88,41.12,161.93,,,0.0,18548.0,69259.0,85032.0,209768.8,156800.0,485035.0,909.2,7345.6,8871.2,970.0,1028036.0,23480.0,,,0.0,2.6557,9.9165,12.1749,30.0347,22.4506,69.4472,0.1302,1.0517,1.2702,0.1389,147.194,3.3619,1660.22,1133.08,201.31,332.9,241.92,34.14,44.78,25.14,22.62,0.41,60.4,9.34,41.4,7.39,73.1
BG,Bulgaria,2016,50.83,11.65,7586.504,3.027,7.575,-0.799,40.6,122.806,4.07,29.1,0,0,3.398,0.949,33.8,26.2,32.62,168,2845.91,1132.49,,8.13,23.55,0.25,6.64,4.85,42.01,138.43,,,0.0,17469.0,72737.0,86469.0,216523.3,133398.0,515217.0,856.3,7714.5,10970.2,890.0,1018567.0,15211.0,,,0.0,2.5339,10.5506,12.5424,31.4069,19.3495,74.7326,0.1242,1.119,1.5912,0.1291,147.7439,2.2064,1601.88,1094.91,188.31,303.83,232.05,33.38,43.78,22.63,23.37,0.34,64.99,9.24,41.12,7.46,73.18
BG,Bulgaria,2017,51.03,11.85,7898.707,2.746,6.164,2.062,40.4,129.634,4.078,25.1,0,0,3.027,3.398,32.8,25.7,33.39,167,2855.27,1121.32,,8.44,23.47,0.34,8.02,6.22,43.77,143.23,,,0.0,17113.0,75133.0,87029.0,214718.7,119309.0,499125.0,838.9,7968.6,10499.5,1060.0,968177.0,13040.0,,,0.0,2.5153,11.0433,12.7919,31.5602,17.5365,73.3633,0.1233,1.1713,1.5433,0.1558,142.3064,1.9167,1621.74,1107.96,193.67,311.29,232.44,33.22,43.69,21.14,22.75,0.27,67.29,9.78,40.839999999999996,7.5,73.39
BG,Bulgaria,2018,51.22,11.92,8194.374,2.33,5.211,2.815,41.3,129.167,4.052,22.2,0,0,2.746,3.027,33.7,25.9,34.17,184,2909.19,1035.62,,7.21,21.7,0.37,14.06,7.14,37.5,147.1,,0.0,0.0,16950.0,81820.0,87280.0,222014.0,117018.0,527000.0,,,10505.7,1070.0,898770.0,8640.0,,0.0,0.0,2.5258,12.1923,13.0059,33.0831,17.4373,78.5302,,,1.5655,0.1594,133.9289,1.2875,,1075.93,180.28,314.06,232.54,33.21,43.33,23.09,22.57,0.44,70.84,8.83,40.56,7.34,73.6
BG,Bulgaria,2019,51.39,11.92,8626.134,3.793,4.148,3.104,40.3,125.26,4.214,20.1,0,0,2.33,2.746,32.5,27.8,34.94,192,2902.75,916.41,,8.48,26.05,0.48,13.98,7.98,44.46,131.55,,0.0,,18060.0,81590.0,88970.0,221833.8,108400.0,487400.0,,,11438.6,1090.0,822300.0,6480.0,,0.0,,2.7294,12.3309,13.4462,33.5262,16.3827,73.6618,,,1.7287,0.1647,124.276,0.9793,,1051.87,194.51,311.1,242.23,36.54,44.93,20.82,24.99,0.44,60.22,8.01,40.28,7.12,73.72
BG,Bulgaria,2020,51.57,11.62,8440.083,-3.133,5.037,1.672,40.5,110.424,4.483,24.5,1,1,3.793,2.33,33.4,27.2,35.7,179,2916.51,881.47,,10.03,28.2,0.41,15.65,19.51,54.93,125.11,,0.0,,17130.0,65550.0,86900.0,204128.0,91700.0,460000.0,,,9061.4,1030.0,881760.0,5440.0,,0.0,,2.615,10.0066,13.2658,31.1613,13.9985,70.2215,,,1.3833,0.1572,134.6055,0.8304,,1119.67,224.71,329.24,245.33,35.95,44.83,24.12,24.16,0.65,84.05,8.04,40.0,8.44,73.32
